application_id,customer_id,application_date,uf,channel,age,gender,education,employment_type,months_employed,monthly_income,bank_relationship_months,marital_status,dependents,housing_status,credit_history_months,previous_loans,previous_defaults,bureau_inquiries_90d,open_credit_lines,credit_utilization,delinquency_12m,avg_payment_delay_days,monthly_existing_debt,requested_amount,loan_purpose,term_months,estimated_installment,debt_to_income,digital_behavior_score,device_age_months,email_age_months,phone_verified,document_consistency,ip_risk_score,credit_score_internal,risk_band,approved,approved_amount,interest_rate_monthly,default_90d,fraud_confirmed
APP0006531,CUST006531,2024-05-27,PR,app_ios,34,F,superior_incompleto,CLT,24,3707.22,15,casado,0,proprio_financiado,107,0,0,3,3,0.557,1,2.0,826.3,16445.58,emergencia,12,1701.85,0.682,66.2,29,18,1,0,3.5,517,D,0,0.0,0.0714,0,0
APP0000802,CUST000802,2024-05-27,SP,web,33,M,medio,desempregado,0,800.0,40,solteiro,0,proprio_financiado,48,0,0,6,4,0.894,1,2.2,459.61,16830.89,capital_giro,9,2212.35,2.5,44.9,34,116,1,1,16.9,259,E,0,0.0,0.1016,0,0
APP0001144,CUST001144,2024-05-27,PR,app_android,51,NA,superior_incompleto,CLT,33,2867.87,4,casado,2,alugado,238,4,0,3,7,0.166,0,4.3,1130.06,3724.54,emergencia,12,385.43,0.528,78.5,5,29,1,1,1.0,709,B,0,0.0,0.0261,0,0
APP0005370,CUST005370,2024-05-27,SP,app_android,36,M,superior_incompleto,autonomo,35,5794.69,29,divorciado,2,alugado,54,0,0,2,4,0.637,0,0.1,1861.95,5241.24,emergencia,24,326.39,0.378,68.3,7,44,1,1,26.7,567,D,0,0.0,0.071,0,0
APP0002484,CUST002484,2024-05-27,SP,web,38,M,medio,CLT,19,1470.24,15,solteiro,0,proprio_financiado,52,3,0,3,1,0.272,1,14.2,1046.31,13230.16,capital_giro,12,1369.11,1.643,39.8,47,55,1,1,7.6,414,E,0,0.0,0.1038,0,0
APP0002309,CUST002309,2024-05-27,SP,app_android,31,F,superior,autonomo,59,2143.69,41,divorciado,0,alugado,120,1,0,2,3,0.675,0,2.8,1102.29,1847.21,renegociacao,36,91.04,0.557,71.0,0,36,1,1,1.7,612,C,0,0.0,0.0506,0,0
APP0003534,CUST003534,2024-05-27,RJ,parceiro,47,F,pos_graduacao,servidor_publico,35,5327.49,15,solteiro,2,alugado,216,1,0,1,2,0.136,0,3.9,969.11,12177.03,veiculo,12,1260.13,0.418,45.9,7,130,0,1,6.8,797,B,1,12177.03,0.0305,0,0
APP0006619,CUST006619,2024-05-28,PR,app_android,25,F,medio,CLT,44,6825.02,28,solteiro,1,proprio_quitado,73,0,0,0,3,0.465,0,9.7,1210.86,1130.15,emergencia,24,70.38,0.188,73.1,34,47,1,1,11.7,764,B,1,1130.15,0.0328,0,0
APP0001917,CUST001917,2024-05-28,CE,parceiro,34,M,superior,servidor_publico,40,4232.87,63,divorciado,2,proprio_quitado,121,2,0,2,2,0.242,0,6.7,809.96,23029.56,consumo,9,3027.14,0.907,47.3,2,59,1,1,10.3,593,D,0,0.0,0.0673,0,0
APP0002727,CUST002727,2024-05-28,SP,app_android,39,M,fundamental,CLT,44,3968.08,26,solteiro,0,alugado,184,0,0,1,2,0.494,0,1.9,497.72,4038.72,emergencia,48,174.9,0.17,52.6,7,83,1,1,3.8,689,C,1,4038.72,0.0422,0,0
APP0006257,CUST006257,2024-05-28,RS,app_android,25,M,medio,desempregado,0,800.0,21,casado,2,proprio_financiado,43,0,0,0,2,0.633,1,4.0,305.77,12120.58,renegociacao,36,597.35,1.129,25.5,30,36,1,1,38.3,432,E,0,0.0,0.1161,0,0
APP0005678,CUST005678,2024-05-28,SP,app_ios,58,M,medio,servidor_publico,24,4963.4,5,solteiro,0,alugado,312,3,0,1,6,0.296,0,4.6,2610.52,3882.06,capital_giro,36,191.32,0.565,62.8,6,49,0,1,17.2,685,C,0,0.0,0.0487,0,0
APP0000785,CUST000785,2024-05-28,SP,web,37,F,medio,desempregado,0,800.0,37,divorciado,2,proprio_quitado,105,1,0,2,6,0.599,0,2.4,663.13,1633.48,capital_giro,48,70.74,0.917,63.5,0,67,1,1,20.0,366,E,0,0.0,0.0995,0,0
APP0005452,CUST005452,2024-05-28,SP,parceiro,33,F,superior_incompleto,autonomo,27,5358.26,28,casado,0,alugado,114,0,0,2,3,0.285,1,2.9,1931.43,13584.51,reforma,12,1405.78,0.623,65.2,16,17,1,1,25.9,661,C,1,13584.51,0.0417,1,0
APP0006479,CUST006479,2024-05-28,PR,parceiro,47,M,superior,autonomo,25,800.0,27,solteiro,0,proprio_financiado,143,1,0,3,4,0.398,0,5.6,506.49,22152.29,veiculo,9,2911.83,2.5,37.1,13,48,1,1,8.4,582,D,0,0.0,0.0714,0,0
APP0003652,CUST003652,2024-05-28,MG,web,26,F,superior_incompleto,autonomo,19,2103.8,15,viuvo,3,alugado,78,0,0,1,2,0.934,0,7.3,624.44,6860.33,capital_giro,24,427.21,0.5,36.9,7,14,1,1,1.3,605,C,0,0.0,0.0448,0,0
APP0005210,CUST005210,2024-05-28,SP,app_android,37,M,superior,CLT,19,1976.86,42,solteiro,2,familia,140,0,0,2,1,0.381,0,6.0,158.27,2031.53,consumo,36,100.12,0.131,76.3,17,16,1,1,4.8,682,C,0,0.0,0.0516,0,0
APP0002049,CUST002049,2024-05-28,PR,parceiro,21,F,medio,MEI,16,1692.21,14,casado,2,proprio_quitado,22,0,0,2,3,0.497,0,3.3,317.97,2244.89,renegociacao,18,170.2,0.288,82.3,7,16,1,1,24.9,618,C,0,0.0,0.052,0,0
APP0006982,CUST006982,2024-05-28,PR,app_android,26,M,fundamental,CLT,108,3447.65,20,solteiro,0,alugado,39,0,0,0,6,0.602,0,1.8,789.4,5646.4,consumo,24,351.62,0.331,51.7,11,60,1,1,3.6,563,D,0,0.0,0.0635,0,0
APP0002225,CUST002225,2024-05-28,SP,app_ios,33,F,pos_graduacao,CLT,49,2911.13,16,solteiro,2,proprio_quitado,28,1,0,1,1,0.323,0,5.1,1088.15,1273.48,renegociacao,36,62.76,0.395,11.6,7,54,0,1,11.1,674,C,0,0.0,0.0639,0,0
APP0006562,CUST006562,2024-05-28,RJ,app_ios,21,M,medio,CLT,22,3188.66,85,casado,1,alugado,10,0,0,0,4,0.485,0,3.0,1286.63,8051.75,renegociacao,24,501.41,0.561,57.5,3,34,1,1,7.9,475,E,0,0.0,0.1144,0,0
APP0005897,CUST005897,2024-05-28,ES,parceiro,28,F,fundamental,autonomo,152,1517.26,28,casado,0,proprio_financiado,91,2,0,3,2,0.753,0,3.7,229.55,7556.15,renegociacao,48,327.23,0.367,52.1,6,26,1,1,7.6,567,D,1,7556.15,0.0773,1,0
APP0005197,CUST005197,2024-05-28,BA,app_android,34,F,medio,servidor_publico,31,894.93,48,solteiro,0,proprio_quitado,46,0,0,1,2,0.199,0,2.4,450.68,2264.76,capital_giro,12,234.37,0.765,63.0,32,27,1,1,5.1,656,C,0,0.0,0.0678,0,0
APP0006409,CUST006409,2024-05-28,PR,app_ios,33,F,medio,MEI,75,2030.52,22,divorciado,0,familia,28,1,0,0,3,0.648,0,9.1,797.26,18243.76,reforma,24,1136.09,0.952,89.3,3,96,1,0,19.9,522,D,0,0.0,0.0777,0,0
APP0001857,CUST001857,2024-05-29,BA,app_android,40,F,medio,aposentado,29,3579.01,27,casado,0,familia,73,0,0,2,6,0.034,0,1.6,543.36,2678.9,veiculo,18,203.11,0.209,51.8,2,125,0,1,30.6,691,C,1,2678.9,0.0356,0,0
APP0002305,CUST002305,2024-05-29,ES,app_android,22,M,superior,CLT,29,4440.51,22,uniao_estavel,2,proprio_financiado,31,0,0,1,2,0.666,0,3.4,1624.07,9602.99,renegociacao,12,993.76,0.59,51.1,16,31,1,1,0.2,595,D,0,0.0,0.0718,0,0
APP0002123,CUST002123,2024-05-29,MT,app_ios,42,M,medio,autonomo,12,1462.93,31,casado,2,alugado,242,2,0,1,6,0.651,0,6.8,632.5,5223.14,capital_giro,18,396.0,0.703,51.7,4,38,1,1,30.6,557,D,1,5223.14,0.0726,0,0
APP0005585,CUST005585,2024-05-29,MG,app_ios,35,F,medio,CLT,95,3787.49,38,casado,1,alugado,159,1,0,1,4,0.548,0,6.1,1803.78,11408.14,renegociacao,18,864.93,0.705,89.1,27,32,1,1,19.4,693,C,1,11408.14,0.0747,0,0
APP0003384,CUST003384,2024-05-29,SP,app_android,46,M,fundamental,autonomo,44,1166.14,67,casado,1,proprio_financiado,163,2,0,2,10,0.51,0,0.2,1173.52,3621.51,reforma,24,225.52,1.2,67.3,0,39,1,1,1.8,550,D,0,0.0,0.0806,0,0
APP0001800,CUST001800,2024-05-29,SP,app_ios,29,F,superior,CLT,55,800.0,14,solteiro,2,proprio_quitado,116,3,0,0,5,0.472,0,0.5,538.44,11215.25,renegociacao,6,2104.75,2.5,57.9,3,46,1,1,9.0,583,D,0,0.0,0.0969,0,0
APP0003862,CUST003862,2024-05-29,RS,app_ios,35,M,superior_incompleto,desempregado,0,800.0,9,solteiro,2,alugado,41,0,0,1,3,0.576,1,8.5,709.19,18008.16,veiculo,6,3379.56,2.5,48.5,25,44,1,1,14.7,303,E,0,0.0,0.104,0,0
APP0002206,CUST002206,2024-05-29,ES,app_android,28,F,fundamental,CLT,71,3025.67,8,uniao_estavel,2,familia,58,0,0,0,3,0.107,0,9.8,1249.76,5403.33,veiculo,24,336.48,0.524,72.1,26,8,0,1,5.6,682,C,0,0.0,0.043,0,0
APP0000846,CUST000846,2024-05-29,MG,whatsapp,18,M,fundamental,autonomo,19,1468.96,20,divorciado,0,alugado,0,0,0,0,3,0.557,0,1.5,317.59,3462.46,capital_giro,36,170.64,0.332,47.4,22,135,1,0,2.2,631,C,1,3462.46,0.0436,0,0
APP0007809,CUST007809,2024-05-30,SP,app_ios,28,M,pos_graduacao,desempregado,0,3746.37,23,solteiro,0,alugado,105,1,0,5,0,0.425,0,0.6,2088.4,1657.06,emergencia,24,103.19,0.585,43.5,8,19,1,1,0.1,515,D,0,0.0,0.0614,0,0
APP0006561,CUST006561,2024-05-30,SP,whatsapp,41,M,medio,CLT,87,3710.33,50,casado,4,alugado,174,2,0,0,8,0.468,0,0.1,2594.25,1316.23,renegociacao,24,81.97,0.721,85.9,3,15,1,1,14.7,669,C,1,1316.23,0.0777,0,0
APP0004183,CUST004183,2024-05-30,SC,app_ios,42,M,superior,servidor_publico,40,4848.13,30,divorciado,0,proprio_quitado,131,1,0,1,4,0.409,0,3.2,1107.98,2019.01,consumo,12,208.94,0.272,30.4,1,63,1,1,29.5,708,B,1,2019.01,0.0378,0,0
APP0002467,CUST002467,2024-05-30,MG,web,37,F,superior_incompleto,desempregado,0,800.0,15,casado,1,alugado,65,2,0,5,3,0.585,1,4.6,304.57,6624.57,renegociacao,36,326.49,0.789,81.6,11,82,1,1,8.2,395,E,0,0.0,0.1208,0,0
APP0001797,CUST001797,2024-05-30,BA,app_android,40,M,superior_incompleto,CLT,45,1544.26,36,solteiro,1,alugado,43,0,0,1,2,0.681,1,3.4,413.73,7432.74,renegociacao,6,1394.89,1.171,32.4,9,55,1,0,3.1,494,E,0,0.0,0.14,0,0
APP0006580,CUST006580,2024-05-30,PR,app_ios,18,NA,superior,CLT,38,2163.14,25,solteiro,2,proprio_financiado,0,2,0,1,0,0.327,0,3.4,631.05,5244.45,capital_giro,48,227.12,0.397,57.0,0,52,0,1,26.3,676,C,0,0.0,0.0499,0,0
APP0002917,CUST002917,2024-05-31,BA,app_android,27,F,medio,autonomo,95,2332.06,22,divorciado,0,alugado,31,0,0,0,3,0.572,0,1.5,1285.45,5392.02,renegociacao,12,557.99,0.79,67.8,3,17,1,1,5.2,585,D,0,0.0,0.0982,0,0
APP0002133,CUST002133,2024-05-31,PR,web,33,F,superior,autonomo,54,2471.84,26,solteiro,0,alugado,151,2,0,1,4,0.65,1,0.4,350.71,1820.53,consumo,36,89.72,0.178,58.9,11,32,1,1,3.0,648,C,0,0.0,0.0376,0,0
APP0003001,CUST003001,2024-05-31,SC,web,41,F,superior,desempregado,0,800.0,20,casado,0,proprio_quitado,215,1,0,7,5,0.36,0,0.8,635.83,6989.6,reforma,12,723.31,1.699,74.7,9,39,0,1,17.6,414,E,0,0.0,0.0986,0,0
APP0005307,CUST005307,2024-05-31,MG,app_android,23,F,pos_graduacao,CLT,58,4232.37,21,casado,0,proprio_financiado,46,0,0,1,5,0.307,2,4.8,1433.56,2995.34,reforma,18,227.1,0.392,78.0,11,9,1,1,7.2,606,C,0,0.0,0.0382,0,0
APP0005874,CUST005874,2024-05-31,GO,app_ios,33,M,medio,CLT,31,5462.19,9,casado,0,alugado,108,3,1,1,3,0.146,2,27.0,713.02,3215.55,veiculo,18,243.79,0.175,75.4,33,51,1,1,14.7,676,C,1,3215.55,0.0558,0,0
APP0004074,CUST004074,2024-05-31,RS,app_ios,42,M,medio,autonomo,43,4754.47,33,solteiro,2,proprio_financiado,129,1,0,1,3,0.246,0,2.2,1601.52,6256.92,capital_giro,18,474.38,0.437,50.4,10,21,1,1,13.4,787,B,0,0.0,0.0263,0,0
APP0002175,CUST002175,2024-05-31,SP,app_ios,38,F,superior_incompleto,CLT,55,3886.03,15,solteiro,1,outro,52,2,0,1,1,0.328,0,1.1,1079.37,16991.97,reforma,12,1758.4,0.73,75.5,5,27,1,1,15.9,578,D,1,16991.97,0.0813,1,0
APP0001377,CUST001377,2024-05-31,MG,app_ios,29,F,superior,MEI,65,4391.29,54,solteiro,2,proprio_financiado,65,3,0,5,1,0.594,0,9.6,923.56,9790.58,consumo,24,609.69,0.349,31.4,6,9,1,1,16.1,576,D,0,0.0,0.0717,0,0
APP0002296,CUST002296,2024-05-31,SP,app_ios,46,F,pos_graduacao,CLT,64,6123.72,29,solteiro,3,familia,283,8,0,1,5,0.19,0,2.4,2139.49,3265.61,consumo,24,203.36,0.383,56.8,31,88,1,1,5.8,766,B,0,0.0,0.0301,0,0
APP0003269,CUST003269,2024-05-31,RS,parceiro,32,M,superior,desempregado,0,1030.55,33,solteiro,0,proprio_quitado,27,0,0,3,2,0.532,0,6.1,345.79,4099.97,capital_giro,12,424.28,0.747,36.2,19,32,1,1,21.9,429,E,0,0.0,0.1099,0,0
APP0000562,CUST000562,2024-05-31,SP,app_ios,39,M,superior_incompleto,CLT,16,3800.19,16,solteiro,0,proprio_quitado,126,3,0,1,1,0.291,1,8.3,1172.17,1104.68,consumo,12,114.32,0.339,82.8,13,77,1,1,4.6,690,C,0,0.0,0.0437,0,0
APP0001573,CUST001573,2024-05-31,BA,web,64,F,superior,CLT,72,2104.14,25,solteiro,2,alugado,169,2,0,1,3,0.263,0,7.7,390.62,17702.74,capital_giro,12,1831.95,1.056,56.5,8,52,1,1,6.8,618,C,0,0.0,0.0552,0,0
APP0006955,CUST006955,2024-05-31,GO,app_ios,55,M,medio,servidor_publico,70,2229.04,33,divorciado,1,alugado,285,6,1,1,6,0.417,0,6.0,734.19,27319.99,reforma,18,2071.32,1.259,97.2,84,58,1,1,8.5,494,E,0,0.0,0.101,0,0
APP0005014,CUST005014,2024-05-31,RS,app_android,27,F,superior,CLT,27,7388.27,28,solteiro,1,proprio_quitado,83,1,0,1,6,0.392,0,5.3,2139.6,1604.84,capital_giro,9,210.95,0.318,66.3,15,25,0,0,29.3,737,B,0,0.0,0.0362,0,0
APP0006754,CUST006754,2024-05-31,SP,app_ios,36,F,pos_graduacao,servidor_publico,28,4655.25,33,solteiro,2,proprio_quitado,98,1,0,0,1,0.16,0,2.0,1101.52,4982.83,capital_giro,12,515.64,0.347,43.7,0,76,1,1,0.7,817,A,1,4982.83,0.03,0,0
APP0002154,CUST002154,2024-06-01,GO,web,43,M,medio,desempregado,0,800.0,33,solteiro,2,alugado,254,4,1,1,5,0.816,2,1.1,574.6,1932.88,consumo,24,120.37,0.869,69.3,10,34,1,1,15.6,250,E,0,0.0,0.1097,0,0
APP0005656,CUST005656,2024-06-01,SP,app_android,40,F,medio,MEI,19,2724.33,13,casado,2,alugado,190,2,0,1,3,0.662,2,0.9,895.43,10634.27,reforma,24,662.23,0.572,91.2,5,80,1,1,1.4,520,D,0,0.0,0.0655,0,0
APP0004020,CUST004020,2024-06-01,SP,web,42,F,medio,CLT,71,2282.38,12,casado,0,alugado,171,1,0,1,3,0.257,0,4.1,501.32,7227.79,reforma,48,313.01,0.357,34.6,8,28,0,0,13.8,749,B,1,7076.25,0.0363,0,0
APP0006702,CUST006702,2024-06-01,BA,app_android,27,NA,medio,CLT,54,3619.21,48,casado,0,alugado,46,0,0,1,2,0.298,0,3.6,1145.15,1801.47,emergencia,12,186.42,0.368,70.5,10,11,0,1,3.2,669,C,0,0.0,0.0513,0,0
APP0001811,CUST001811,2024-06-01,SC,app_android,18,M,superior_incompleto,autonomo,40,4058.28,18,solteiro,0,proprio_quitado,0,1,0,1,1,0.528,0,6.8,1116.5,2464.42,reforma,18,186.84,0.321,76.5,56,18,1,1,7.2,637,C,0,0.0,0.0429,0,0
APP0004631,CUST004631,2024-06-01,SP,app_android,24,F,superior,aposentado,50,3472.99,39,casado,2,familia,32,1,0,0,1,0.172,0,1.2,777.44,8233.19,renegociacao,48,356.55,0.327,100.0,8,20,1,1,4.3,654,C,0,0.0,0.0567,0,0
APP0007470,CUST007470,2024-06-02,RJ,app_android,18,M,fundamental,MEI,70,1575.04,16,solteiro,0,proprio_quitado,0,0,0,4,3,0.469,1,1.1,385.64,3400.8,consumo,36,167.61,0.351,61.6,0,28,1,1,2.4,614,C,0,0.0,0.0452,0,0
APP0003807,CUST003807,2024-06-02,MG,web,35,F,medio,aposentado,64,905.82,38,uniao_estavel,3,proprio_quitado,103,1,0,5,0,0.429,0,8.4,154.24,1284.51,renegociacao,9,168.84,0.357,37.0,11,24,1,1,9.4,662,C,1,1284.51,0.0613,0,0
APP0005543,CUST005543,2024-06-02,DF,web,37,NA,fundamental,autonomo,57,3129.53,36,divorciado,0,alugado,200,2,0,2,2,0.492,0,7.3,1315.11,3100.04,saude,24,193.05,0.482,69.8,30,44,1,1,15.9,703,B,1,3100.04,0.0292,0,0
APP0001510,CUST001510,2024-06-02,PE,parceiro,34,F,superior,CLT,43,19963.15,12,casado,4,proprio_financiado,145,4,0,3,4,0.223,0,3.6,7063.96,2749.79,saude,18,208.48,0.364,72.7,44,111,1,1,5.4,770,B,0,0.0,0.0283,0,0
APP0002624,CUST002624,2024-06-02,CE,web,42,M,medio,CLT,46,2321.28,21,casado,0,proprio_quitado,160,3,0,1,3,0.562,0,1.0,715.51,5464.56,saude,12,565.49,0.552,62.2,3,29,1,1,56.2,574,D,0,0.0,0.067,0,0
APP0005616,CUST005616,2024-06-02,GO,parceiro,44,F,medio,CLT,35,4547.74,60,casado,1,proprio_financiado,179,2,0,1,4,0.605,1,5.6,1960.26,19436.85,capital_giro,24,1210.39,0.697,44.7,7,107,0,1,1.6,561,D,0,0.0,0.0572,0,0
APP0002245,CUST002245,2024-06-02,DF,app_android,37,F,medio,MEI,90,1726.1,25,casado,0,proprio_financiado,90,1,1,1,5,0.774,3,17.3,441.19,4937.67,saude,48,213.83,0.379,77.9,1,24,1,1,7.1,478,E,0,0.0,0.0964,0,0
APP0007221,CUST007221,2024-06-02,PA,app_ios,49,F,fundamental,aposentado,92,1247.0,46,solteiro,3,proprio_quitado,276,3,0,1,5,0.618,0,4.9,511.14,13289.34,consumo,6,2493.99,2.41,62.9,39,33,1,1,14.5,572,D,0,0.0,0.0732,0,0
APP0001090,CUST001090,2024-06-03,SP,app_android,37,NA,medio,CLT,94,1120.31,6,solteiro,2,proprio_quitado,164,3,0,1,3,0.41,0,6.8,663.94,5048.25,reforma,9,663.57,1.185,41.5,11,86,0,1,1.8,601,C,0,0.0,0.0541,0,0
APP0006303,CUST006303,2024-06-03,MG,app_ios,45,M,superior_incompleto,MEI,50,4297.1,45,solteiro,3,familia,251,8,1,2,4,0.311,1,1.0,1654.84,1859.06,consumo,36,91.62,0.406,48.1,6,50,1,1,10.2,595,D,0,0.0,0.0671,0,0
APP0004893,CUST004893,2024-06-03,RS,app_ios,33,F,superior,desempregado,0,1083.29,31,solteiro,2,proprio_financiado,59,0,0,5,2,0.419,1,0.2,396.35,3932.74,renegociacao,12,406.98,0.742,31.1,28,54,1,1,7.1,370,E,0,0.0,0.124,0,0
APP0004695,CUST004695,2024-06-03,MG,web,39,F,medio,CLT,48,4191.4,43,uniao_estavel,0,familia,212,2,0,1,4,0.225,1,11.4,987.67,2805.09,consumo,36,138.25,0.269,70.8,54,13,1,1,16.9,700,B,0,0.0,0.0443,0,0
APP0000580,CUST000580,2024-06-03,SP,web,36,M,superior_incompleto,CLT,23,1889.04,45,casado,0,proprio_quitado,172,5,0,3,2,0.48,0,1.3,216.5,8229.88,educacao,24,512.5,0.386,78.5,1,39,1,1,11.9,630,C,0,0.0,0.036,0,0
APP0003130,CUST003130,2024-06-03,GO,whatsapp,28,F,medio,autonomo,71,1388.26,27,solteiro,0,familia,101,1,0,1,4,0.818,0,5.5,348.09,4056.86,consumo,9,533.26,0.635,89.0,14,49,1,1,4.2,535,D,0,0.0,0.0771,0,0
APP0004795,CUST004795,2024-06-03,RJ,whatsapp,23,M,superior,CLT,93,6797.39,22,solteiro,0,proprio_financiado,14,0,0,0,4,0.107,0,5.4,2470.2,7523.46,consumo,6,1411.91,0.571,58.1,4,38,0,1,9.1,710,B,1,7523.46,0.0415,0,0
APP0005921,CUST005921,2024-06-03,SP,app_android,45,M,fundamental,MEI,39,983.2,22,casado,0,proprio_financiado,244,1,1,0,0,0.997,0,0.8,140.78,2224.97,capital_giro,12,230.25,0.377,72.1,6,103,1,1,10.6,626,C,0,0.0,0.042,0,0
APP0001681,CUST001681,2024-06-03,RJ,app_android,35,F,superior,aposentado,63,4009.65,12,casado,3,proprio_financiado,179,2,0,2,2,0.271,0,3.5,844.31,6910.52,reforma,24,430.34,0.318,52.1,6,100,1,1,33.3,741,B,1,6910.52,0.0326,0,0
APP0000135,CUST000135,2024-06-04,PA,app_ios,23,F,fundamental,CLT,81,4260.59,32,uniao_estavel,1,alugado,25,0,0,1,1,0.608,1,9.5,679.69,16114.13,capital_giro,12,1667.55,0.551,43.5,1,38,1,1,33.3,519,D,0,0.0,0.0621,0,0
APP0006758,CUST006758,2024-06-04,PR,web,40,M,superior_incompleto,autonomo,113,1225.35,16,uniao_estavel,2,alugado,198,3,1,1,5,0.856,2,16.7,459.26,8992.33,reforma,12,930.56,1.134,59.0,21,41,1,1,5.4,386,E,0,0.0,0.1117,0,0
APP0004253,CUST004253,2024-06-04,RJ,parceiro,46,M,medio,autonomo,37,1269.46,25,solteiro,1,alugado,95,0,0,5,2,0.449,0,9.6,227.09,3824.22,capital_giro,18,289.94,0.407,67.0,15,55,1,1,4.6,764,B,1,3824.22,0.0396,0,0
APP0002228,CUST002228,2024-06-04,RS,app_ios,32,M,medio,aposentado,106,1357.18,7,uniao_estavel,0,familia,65,0,0,1,1,0.653,0,15.8,945.63,9820.41,educacao,48,425.29,1.01,29.8,11,49,1,1,25.9,503,D,0,0.0,0.0743,0,0
APP0000754,CUST000754,2024-06-04,RJ,app_android,19,M,medio,CLT,31,1108.46,17,solteiro,1,alugado,3,0,0,2,2,0.728,0,13.7,383.31,5808.17,renegociacao,18,440.36,0.743,82.5,8,65,0,1,0.5,479,E,0,0.0,0.1199,0,0
APP0000865,CUST000865,2024-06-04,MG,web,55,F,pos_graduacao,MEI,52,1988.68,14,solteiro,2,alugado,375,3,0,0,4,0.423,0,0.1,731.22,4184.87,consumo,36,206.25,0.471,73.4,6,49,1,1,4.3,735,B,0,0.0,0.0314,0,0
APP0007355,CUST007355,2024-06-05,SP,parceiro,57,M,fundamental,CLT,38,2364.34,28,casado,1,familia,91,2,0,0,4,0.807,0,3.8,1566.28,7723.72,consumo,12,799.28,1.001,68.0,10,12,1,1,12.8,477,E,0,0.0,0.1065,0,0
APP0000106,CUST000106,2024-06-05,SP,app_ios,39,M,superior,MEI,49,6320.62,22,solteiro,4,proprio_quitado,97,0,0,4,2,0.706,0,2.2,1594.26,8232.82,consumo,12,851.96,0.387,83.4,15,24,1,1,11.8,606,C,0,0.0,0.0493,0,0
APP0001894,CUST001894,2024-06-05,SP,web,46,M,medio,CLT,119,2118.67,11,solteiro,1,alugado,91,1,0,2,1,1.0,1,6.4,200.33,3153.34,capital_giro,9,414.49,0.29,65.0,4,27,1,1,3.9,501,D,0,0.0,0.0596,0,0
APP0007912,CUST007912,2024-06-05,MG,app_android,34,M,fundamental,CLT,76,7206.08,29,solteiro,3,proprio_quitado,37,1,0,1,3,0.544,0,1.2,2209.56,14005.97,renegociacao,18,1061.89,0.454,63.7,24,55,1,1,6.9,662,C,0,0.0,0.0549,0,0
APP0006936,CUST006936,2024-06-05,MG,app_android,45,F,medio,MEI,44,4199.58,17,solteiro,0,outro,102,3,0,2,1,0.288,0,3.9,2137.54,3744.43,renegociacao,12,387.49,0.601,38.6,0,24,1,1,5.0,702,B,0,0.0,0.0538,0,0
APP0000770,CUST000770,2024-06-05,GO,web,27,F,medio,CLT,60,1352.19,9,casado,3,alugado,77,2,1,2,0,0.76,1,3.2,34.51,4638.76,renegociacao,36,228.62,0.195,80.8,11,21,1,0,5.1,438,E,0,0.0,0.1179,0,0
APP0001446,CUST001446,2024-06-05,SP,parceiro,39,F,superior_incompleto,autonomo,38,1977.79,29,casado,0,alugado,204,5,1,1,8,0.637,0,10.5,801.48,4811.55,educacao,36,237.13,0.525,56.1,7,25,1,1,16.7,604,C,1,4811.55,0.0497,0,0
APP0006360,CUST006360,2024-06-05,SC,app_android,35,M,fundamental,CLT,6,1057.75,42,solteiro,1,proprio_quitado,67,0,0,2,5,0.352,0,6.1,871.87,1726.31,renegociacao,24,107.5,0.926,68.5,13,67,1,1,1.2,547,D,0,0.0,0.0916,0,0
APP0004075,CUST004075,2024-06-05,SC,whatsapp,46,F,medio,desempregado,0,800.0,4,casado,3,proprio_quitado,240,3,0,11,1,0.695,0,9.9,205.81,5023.04,consumo,9,660.26,1.083,66.3,18,75,1,1,26.0,285,E,0,0.0,0.1041,0,0
APP0007663,CUST007663,2024-06-06,PE,app_ios,38,M,fundamental,autonomo,38,1565.1,19,solteiro,4,familia,105,2,0,2,2,0.407,0,1.1,481.28,11482.34,consumo,36,565.9,0.669,32.2,30,41,1,1,8.2,589,D,0,0.0,0.0555,0,0
APP0003883,CUST003883,2024-06-06,PA,app_android,30,F,medio,CLT,30,3374.02,26,casado,2,alugado,50,0,0,1,2,0.252,0,6.4,867.81,17613.32,renegociacao,6,3305.46,1.237,100.0,3,19,1,1,36.8,538,D,0,0.0,0.0987,0,0
APP0003593,CUST003593,2024-06-06,PR,web,35,F,medio,servidor_publico,61,4052.09,42,solteiro,1,familia,142,1,0,1,5,0.31,0,9.7,1216.74,9258.35,consumo,12,958.09,0.537,71.5,40,18,1,1,6.3,791,B,1,9258.35,0.0305,0,0
APP0004930,CUST004930,2024-06-06,ES,web,30,F,superior,autonomo,93,2453.49,15,viuvo,2,alugado,40,0,0,1,1,0.566,0,1.3,784.89,2991.59,reforma,12,309.58,0.446,40.2,9,83,1,0,23.9,618,C,0,0.0,0.0432,0,0
APP0004581,CUST004581,2024-06-06,ES,web,31,M,pos_graduacao,MEI,106,7590.53,8,casado,0,proprio_financiado,32,0,0,0,2,0.548,0,2.2,1987.64,2916.33,consumo,24,181.61,0.286,42.5,5,15,1,1,24.3,670,C,1,2916.33,0.0545,0,0
APP0005652,CUST005652,2024-06-07,SC,app_android,18,M,superior,autonomo,41,957.56,37,casado,0,alugado,0,0,0,3,1,0.663,0,6.5,594.64,2128.49,renegociacao,6,399.45,1.038,69.7,16,14,1,1,14.0,449,E,0,0.0,0.1238,0,0
